"user_id","level_id","avatar","bike","bike_sharing_user","car_sharing_user","pooling_passenger","pooling_pilot","city_name","car_owning_answer","moto_owning_answer","car_id","moto_id","created_at","mfr_distance","tot_trip","tot_km","tot_min","tot_points","walk_trip","walk_km","walk_min","walk_points","bike_trip","bike_km","bike_min","bike_points","tpl_trip","tpl_km","tpl_min","tpl_points","mft_trip","mft_km","mft_min","mft_points","mft_walk_trip","mft_walk_km","mft_walk_min","mft_walk_points","mft_bike_trip","mft_bike_km","mft_bike_min","mft_bike_points","mft_tpl_trip","mft_tpl_km","mft_tpl_min","mft_tpl_points","mft_id","walk","bike","bus","car_pooling","car","motorbike","registration_from_referral","num_positive_referral","num_follower","num_following"
782,1,23,2,true,true,false,false,"Kassel",0,0,NULL,NULL,"2019-02-11",0,4,0.199999999999999,21,61,3,0,16,61,0,NULL,NULL,NULL,1,0,4,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
783,1,10,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-11",11298,2,0.067,1,NULL,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
784,1,10,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-12",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
785,1,15,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-12",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
786,1,24,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-12",5841,20,41.864,1100,7287,7,8,559,2204,13,32,540,5083,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
787,1,1,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-02-12",5,2,16.75,264,707,0,NULL,NULL,NULL,2,17,264,707,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
788,1,31,0,false,false,false,false,"Palermo",1,2,52,12,"2019-02-12",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
789,1,10,0,false,false,false,false,"Venezia",0,0,NULL,NULL,"2019-02-12",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
790,1,28,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-13",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
791,1,45,0,false,false,false,false,"Palermo",0,0,1,NULL,"2019-02-13",354,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
792,1,15,1,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-13",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
793,1,33,1,false,true,false,false,"Luxembourg",0,0,NULL,NULL,"2019-02-13",0,1,3.758,764,490,0,NULL,NULL,NULL,1,4,764,490,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
794,2,35,0,false,false,false,false,"Palermo",1,0,16,NULL,"2019-02-13",0,448,945.699999999999,29833,287791,441,974,29763,287496,1,1,9,84,1,1,6,NULL,108,282,4654,81640,108,282,4654,81640,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3196,0,0,0,0,0,0,0,1,1,1
795,2,35,0,false,false,false,false,"Palermo",1,0,10,NULL,"2019-02-13",0,195,567.952,26185,88693,193,569,26183,88691,2,0,1,2,0,NULL,NULL,NULL,66,162,6973,27084,66,162,6973,27084,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1688,0,0,0,0,0,0,0,1,1,1
796,1,3,1,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-02-14",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
797,NULL,1,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-14",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
798,1,15,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-02-14",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
799,1,37,1,false,false,false,false,"Leuven",2,0,1,NULL,"2019-02-14",16,2,30.488,39,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,2,30,39,NULL,1,17,16,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,17,16,NULL,949,0,0,0,0,0,0,0,0,0,0
800,1,7,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-14",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
801,1,27,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-15",2,22,70.964,7709,8374,20,65,7644,7825,1,3,62,549,1,1,2,NULL,2,10,168,984,2,10,168,984,0,NULL,NULL,NULL,0,NULL,NULL,NULL,955,0,0,0,0,0,0,0,0,0,0
802,1,11,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-15",0,2,0.929,26,285,2,1,26,285,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
803,1,39,0,false,false,false,false,"Palermo",1,0,20,NULL,"2019-02-15",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
804,1,15,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-16",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
805,1,27,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-16",1,8,24.538,3684,2872,6,20,1262,2872,1,0,19,0,1,5,2402,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
806,1,33,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-16",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
807,1,37,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-16",2,1,1.954,26,333,0,NULL,NULL,NULL,1,2,26,333,0,NULL,NULL,NULL,1,2,26,333,0,NULL,NULL,NULL,1,2,26,333,0,NULL,NULL,NULL,965,0,0,0,0,0,0,0,0,0,0
808,1,29,1,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-17",1,4,7.153,1526,1687,2,4,395,1276,1,2,1126,411,1,1,5,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
809,1,23,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",3,99,552.304,1937,40237,30,18,498,4791,48,134,1018,20862,21,401,420,14584,13,51,370,8464,0,NULL,NULL,NULL,13,51,370,8464,0,NULL,NULL,NULL,968,0,0,0,0,0,0,0,0,0,0
810,1,37,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",3,1,0.279,6,NULL,0,NULL,NULL,NULL,1,0,6,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
811,1,15,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
812,1,41,1,false,true,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",109,45,168.555,951,7994,23,69,683,4680,15,45,216,2917,7,54,51,397,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
813,1,12,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",3,12,26.209,578,6078,5,8,321,2991,7,16,256,3087,0,NULL,NULL,NULL,4,12,95,2472,0,NULL,NULL,NULL,4,12,95,2472,0,NULL,NULL,NULL,972,0,0,0,0,0,0,0,0,0,0
814,1,10,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
815,1,37,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",2,1,3.027,15,492,0,NULL,NULL,NULL,1,3,15,492,0,NULL,NULL,NULL,1,3,15,492,0,NULL,NULL,NULL,1,3,15,492,0,NULL,NULL,NULL,974,0,0,0,0,0,0,0,0,0,0
816,1,15,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
817,1,32,1,true,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",3,2,0.32,23,26,1,0,9,7,1,0,14,19,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
818,1,12,1,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",11,10,107.332,10058,15522,2,2,1988,394,8,105,8069,15128,0,NULL,NULL,NULL,6,93,5819,12996,0,NULL,NULL,NULL,6,93,5819,12996,0,NULL,NULL,NULL,977,0,0,0,0,0,0,0,0,0,0
819,1,29,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",2,2,1.171,50,326,1,1,45,289,1,0,4,37,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
820,1,37,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
821,1,2,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",28,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
822,1,44,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-18",2,3,8.46,212,700,0,NULL,NULL,NULL,2,5,153,700,1,3,59,NULL,2,6,194,649,0,NULL,NULL,NULL,1,3,135,649,1,3,59,NULL,981,0,0,0,0,0,0,0,0,0,0
823,1,8,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-18",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
824,1,32,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-18",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
825,1,2,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",1,2,3.003,46,1055,2,3,46,1055,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
826,1,30,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
827,1,26,1,false,true,false,false,"Luxembourg",1,0,29,NULL,"2019-02-18",20,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
828,1,1,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",16,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
829,1,2,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
830,1,44,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
831,1,31,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",0,4,2.916,71,973,4,3,71,973,0,NULL,NULL,NULL,0,NULL,NULL,NULL,2,2,16,413,2,2,16,413,0,NULL,NULL,NULL,0,NULL,NULL,NULL,999,0,0,0,0,0,0,0,0,0,0
832,1,33,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-02-18",25,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
833,1,31,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
834,1,30,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-18",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
835,1,37,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
836,1,2,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
837,1,31,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-18",17,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
838,1,1,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-19",10,3,0.396,272,93,3,0,272,93,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
839,1,13,0,false,false,false,false,"Dudelange",1,0,10,NULL,"2019-02-19",2,53,87.392,2747,7221,35,29,2520,4695,0,NULL,NULL,NULL,18,54,226,2526,20,32,201,2881,9,3,76,1298,0,NULL,NULL,NULL,11,29,125,1583,1000,0,0,0,0,0,0,0,0,0,0
840,1,29,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-19",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
841,1,10,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-02-20",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
842,1,24,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-20",13,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
843,1,33,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-20",1,6,12.741,167,1094,4,7,125,754,0,NULL,NULL,NULL,1,3,14,191,1,1,19,334,1,1,19,334,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1005,0,0,0,0,0,0,0,0,0,0
844,1,14,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-02-20",8,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
845,1,11,1,false,false,false,false,"Amsterdam",1,0,17,NULL,"2019-02-20",8,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
846,1,22,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-20",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
847,1,17,0,true,false,false,false,"Prato",0,0,NULL,NULL,"2019-02-20",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
848,1,10,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
850,1,1,1,true,false,false,false,"Breda",1,0,38,NULL,"2019-02-21",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
852,1,1,0,false,false,false,false,"Amsterdam",0,0,NULL,NULL,"2019-02-22",62,1,75.692,80,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,76,80,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
853,1,12,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-22",1,2,0.039999999999999,2,7,2,0,2,7,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
854,1,36,1,false,false,false,false,"Teresina",1,1,18,16,"2019-02-22",7,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
855,1,26,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-22",1,11,7.068,109,1677,11,10,109,1677,0,NULL,NULL,NULL,0,NULL,NULL,NULL,10,10,109,1670,10,10,109,1670,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1017,0,0,0,0,0,0,0,1,1,1
856,1,12,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-25",1,7,74.808,8525,9214,7,74,8525,9214,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3,28,3286,3444,3,28,3286,3444,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1019,0,0,0,0,0,0,0,0,0,0
857,1,32,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-02-25",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
858,1,22,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-02-25",49,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
859,1,1,0,false,false,false,false,"Trapani",0,0,50,NULL,"2019-02-25",6,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
860,1,25,0,false,false,false,false,"Trapani",0,0,38,NULL,"2019-02-25",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1
861,1,1,0,false,false,false,false,"Palermo",0,0,NULL,1,"2019-02-26",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
